id,age,household_income,weight,height,children,happiness,fitness,food_expenses,alcohol_expenses,tattoos,rhine_swimming,data_use,consultations,anual_hiking_hours,sex,education,confession,fasnacht_active,eye_correction
bas_XMBVO,42.4,6700,92.9,173.6,1,9,1,583,22,0,0,123,1,10,male,obligatory_school,confessionless,no,yes
bas_DHUID,30.8,8900,85.5,174.6,3,9,9,428,43,5,1,89,3,66,male,apprenticeship,confessionless,yes,yes
bas_JKWUG,32.9,5700,85.1,179.3,2,8,2,414,27,0,8,80,5,47,female,apprenticeship,confessionless,no,no
bas_MSTOL,59.9,9e3,105.5,180.5,1,7,6,455,47,0,4,89,2,53,male,obligatory_school,catholic,no,yes
bas_HMNVA,29.3,9200,86.9,183.6,0,6,2,521,40,6,7,93,3,46,male,SEK_III,catholic,no,yes
bas_ZRJOG,42.9,6e3,58.5,176.3,1,6,6,485,24,7,2,116,2,64,male,SEK_III,evangelical-reformed,no,yes
bas_WDFYS,33.1,7100,94,178,3,9,5,388,0,1,0,70,2,69,male,SEK_III,confessionless,no,yes
bas_URQEZ,35.7,6600,57.6,159.8,4,6,4,494,21,0,3,99,4,106,female,apprenticeship,other,no,yes
bas_PGSUX,29.9,8200,68.2,164.3,1,5,6,547,14,0,6,75,6,74,female,SEK_III,confessionless,no,no
bas_ZKYIR,66.1,6900,71,187.3,1,7,6,394,22,8,6,88,3,77,male,apprenticeship,confessionless,no,yes
bas_UOFFF,33.2,6100,59.6,170.4,3,6,3,418,0,0,2,78,2,53,female,apprenticeship,confessionless,no,yes
bas_RYDJY,55.8,7600,47.1,170,2,6,6,393,27,0,5,70,3,61,female,obligatory_school,evangelical-reformed,no,yes
bas_OZITF,71.4,7300,68.1,174.8,2,7,5,600,12,0,4,143,2,114,female,SEK_III,evangelical-reformed,no,yes
bas_JLNUG,37.8,6800,63.5,160.4,0,5,7,545,9,0,2,138,6,69,female,SEK_II,catholic,no,yes
bas_FLAEG,79.6,7e3,94.1,168.5,1,6,7,395,71,0,6,71,4,48,male,apprenticeship,evangelical-reformed,no,yes
bas_GEZDC,75,5800,68.7,165.9,2,9,5,341,0,0,1,96,6,59,female,obligatory_school,confessionless,no,yes
bas_ULKSE,58.2,7500,95.7,173,2,9,8,534,0,0,5,84,2,64,male,SEK_III,other,no,no
bas_FWGNE,55.9,7400,81.4,172.3,1,6,4,513,30,0,2,67,1,21,male,SEK_III,evangelical-reformed,no,yes
bas_YTNHV,66.6,8700,68.2,191.9,1,6,5,468,33,0,4,78,1,95,male,SEK_III,confessionless,no,no
bas_TCYUQ,34.6,8600,60.7,174,1,9,5,507,38,8,5,69,3,60,female,SEK_III,confessionless,yes,yes
bas_ZNGAQ,18,6400,92,167.6,1,5,7,261,43,0,4,117,3,57,male,apprenticeship,confessionless,no,yes
bas_GZWJS,70.9,8100,47.7,138.6,2,9,5,399,26,0,9,113,4,51,female,apprenticeship,confessionless,no,yes
bas_QXRJL,60.8,8400,80.7,164,2,9,3,471,37,0,4,94,5,103,female,SEK_III,evangelical-reformed,no,yes
bas_QCECG,47.1,6800,49.7,167.4,4,9,5,455,33,0,2,88,6,37,female,SEK_III,confessionless,no,yes
bas_OUFWQ,18.2,7700,59.7,157,1,7,7,590,21,0,3,91,6,79,female,SEK_III,confessionless,no,yes
bas_XFMBA,61.9,6400,69.3,152.5,2,9,6,421,27,1,3,97,3,52,female,apprenticeship,confessionless,no,no
bas_TJNDS,63.9,7300,71.3,174.4,2,8,8,431,38,7,4,137,4,70,male,SEK_III,other,no,yes
bas_BMBTF,46.3,8400,76.4,198.9,2,7,5,543,22,8,6,97,2,71,male,SEK_III,other,no,yes
bas_WEGLG,54.1,8100,79.4,171.7,1,7,5,502,47,0,6,111,2,53,male,SEK_III,evangelical-reformed,no,yes
bas_ACMTP,55.5,6700,83.9,173.5,1,9,5,446,41,1,7,90,3,40,female,apprenticeship,evangelical-reformed,yes,yes
bas_DVVHW,66.1,6900,97.5,161.8,2,8,6,294,0,7,5,92,1,65,male,apprenticeship,confessionless,no,yes
bas_YHIKO,52.6,6500,85.2,162.8,0,6,7,382,44,0,5,85,1,83,male,obligatory_school,confessionless,no,yes
bas_EDRPY,21,6900,75.4,163.5,2,9,5,386,32,0,4,79,5,25,female,obligatory_school,catholic,no,no
bas_LJAYR,59.5,5600,64.4,167.9,3,6,3,491,29,0,0,53,4,85,female,apprenticeship,confessionless,no,yes
bas_JMVLU,71.4,7200,60.7,158.9,3,9,7,556,27,0,5,68,9,77,female,apprenticeship,confessionless,no,yes
bas_SGAAQ,63.8,8100,61.9,171.6,2,9,7,430,38,6,4,104,7,50,female,SEK_III,confessionless,no,yes
bas_SZIQY,46.6,7100,73.2,173.5,4,6,8,350,0,0,5,100,6,61,female,SEK_III,confessionless,no,yes
bas_IKQUV,64.4,7700,68.7,149.4,1,9,2,400,41,4,0,44,2,85,female,apprenticeship,confessionless,yes,yes
bas_EEATY,32.3,8400,48.5,175.4,1,8,5,386,32,5,5,68,1,51,female,apprenticeship,catholic,no,no
bas_NENSW,48.7,8200,86.2,177.2,1,5,6,445,24,4,2,110,1,38,male,SEK_III,evangelical-reformed,no,yes
bas_IIQBP,44.4,6900,93.5,158.3,2,8,10,282,59,4,4,80,5,73,male,apprenticeship,muslim,no,yes
bas_OSGAC,23.7,8900,85.4,187.1,2,6,9,295,62,6,7,98,4,48,male,SEK_III,confessionless,yes,no
bas_VBGOB,36.7,9100,75.2,159.1,1,9,7,487,51,0,8,69,3,49,male,obligatory_school,evangelical-reformed,no,yes
bas_MPAXV,91.3,8e3,70.3,199,3,9,5,402,29,0,3,94,3,86,male,apprenticeship,catholic,no,yes
bas_VSTVB,54.4,7200,70.6,186.5,1,7,6,502,41,0,0,105,4,38,female,apprenticeship,catholic,no,yes
bas_DJTVJ,29.9,6900,95.3,169.4,0,7,6,380,32,0,3,110,3,68,male,apprenticeship,catholic,no,no
bas_DQTVU,25.2,5200,90.2,197.2,5,8,7,539,54,0,3,93,3,65,male,apprenticeship,catholic,no,yes
bas_PRWPL,59,7400,77,146.4,2,9,2,447,15,9,3,71,4,58,female,obligatory_school,catholic,no,yes
bas_HLCKD,52.8,7e3,73.7,140.6,3,6,6,358,18,6,9,77,4,58,female,apprenticeship,catholic,no,no
bas_MKISJ,20,4800,60.2,172.2,2,8,7,479,20,0,2,65,5,101,female,SEK_III,evangelical-reformed,no,no
bas_JTXCC,66.1,6900,63.8,177.2,1,9,5,473,28,0,0,65,0,52,male,SEK_III,confessionless,no,yes
bas_WMLDU,66.1,7400,61.7,168.1,2,7,7,404,39,7,7,91,4,41,female,apprenticeship,catholic,no,no
bas_DVBNY,42.1,5400,55.4,164.3,1,9,6,389,31,0,2,101,3,10,female,SEK_III,confessionless,no,no
bas_MDWNC,29.9,6500,77.5,177.2,1,9,5,285,0,4,6,89,4,71,male,SEK_III,evangelical-reformed,no,no
bas_DKQSI,19.2,5200,85.8,172.5,0,9,0,519,79,0,2,101,7,72,male,SEK_III,catholic,no,no
bas_RVFJM,27.7,7200,78.4,185.8,1,9,1,560,44,0,6,92,3,48,male,SEK_II,other,no,yes
bas_ANXSW,19.3,8100,71.8,172.4,3,6,9,374,36,1,6,66,3,70,female,apprenticeship,other,no,yes
bas_VFTAS,28.9,7400,104,181.9,1,7,5,393,50,0,5,91,2,22,male,obligatory_school,confessionless,no,no
bas_XOUIO,66.1,8100,60.8,161.9,1,5,5,377,20,2,5,87,7,8,female,apprenticeship,confessionless,no,yes
bas_LEUPG,35,8200,82.6,178.3,1,6,2,346,51,0,3,97,7,46,male,apprenticeship,catholic,no,yes
bas_TCLPY,67.3,6400,85.9,181.4,4,5,4,378,0,3,7,79,4,68,male,apprenticeship,catholic,no,no
bas_ZBFVL,66.1,8800,71.6,160.3,2,5,7,415,42,9,2,85,3,55,male,SEK_III,evangelical-reformed,no,no
bas_BDWYF,66.1,5700,94.6,176.9,2,9,5,293,24,0,0,81,1,80,male,SEK_III,evangelical-reformed,no,yes
bas_LEOPE,66.1,7100,99.9,165.9,1,7,6,447,55,0,5,121,2,70,male,SEK_III,catholic,no,yes
bas_YLIUB,39.7,8600,71.2,176.3,1,9,4,457,0,0,3,85,5,30,male,SEK_III,catholic,no,no
bas_OMVKQ,57.1,6800,64.5,158.5,1,6,4,522,29,11,7,97,1,35,female,apprenticeship,catholic,no,no
bas_INURO,66.1,6500,51.7,146.1,4,9,7,500,7,0,5,54,5,82,female,SEK_III,other,no,yes
bas_HSFVA,57.2,6300,101.7,158.2,1,9,5,550,43,0,4,79,3,86,male,apprenticeship,confessionless,no,yes
bas_MJURI,33.2,6900,80.6,171.5,1,6,1,541,31,0,1,139,3,49,male,obligatory_school,catholic,no,yes
bas_QOGPA,60.3,7200,75.1,163.4,1,8,6,572,40,0,0,87,4,55,male,apprenticeship,muslim,no,no
bas_ZBKIL,54.4,6500,50.1,167,0,8,5,393,41,0,3,95,5,36,female,apprenticeship,catholic,no,no
bas_ZUSGJ,37.9,8e3,63.1,160.8,4,8,5,394,0,3,4,77,6,54,female,apprenticeship,confessionless,no,no
bas_GMUCO,36.2,8600,91.7,183.1,2,10,3,325,51,7,2,79,2,51,male,obligatory_school,catholic,no,yes
bas_NPQIM,31.3,5700,78.1,177.1,1,7,5,437,43,1,3,82,2,41,male,obligatory_school,confessionless,no,no
bas_MTDPV,59.3,7e3,90.6,181.4,3,7,2,399,56,0,5,116,4,80,male,SEK_III,muslim,no,no
bas_YPJQE,53.9,7900,95.2,174.7,1,8,3,447,0,0,4,109,6,14,male,apprenticeship,evangelical-reformed,no,yes
bas_ASKPL,23.9,6500,75.8,183,0,9,3,477,33,0,4,77,4,42,male,apprenticeship,evangelical-reformed,no,yes
bas_ILMFR,54.9,7100,59.1,167,3,6,2,403,22,0,2,62,8,46,female,apprenticeship,confessionless,no,yes
bas_KLNWE,50.1,9200,75,156.9,3,8,6,420,13,6,6,85,3,57,male,SEK_III,confessionless,no,yes
bas_AJHOZ,37.4,7200,57,174.9,1,8,4,561,9,0,3,108,2,37,female,SEK_III,catholic,no,no
bas_OGCUJ,66.1,6300,68.8,165.7,3,6,5,462,28,0,4,71,7,47,female,SEK_III,confessionless,no,no
bas_QFTZK,50.7,8700,64.1,153.1,3,7,5,366,25,2,0,105,6,73,female,SEK_III,catholic,no,yes
bas_RXOQQ,57.2,6300,80.2,174.7,2,9,4,427,21,0,3,75,4,63,male,SEK_III,confessionless,no,no
bas_AWKCV,64.7,7800,95.3,170.6,2,9,7,434,0,0,6,144,3,47,male,SEK_III,other,no,no
bas_ZKHNT,20.3,6200,72.8,168.9,0,9,4,558,26,8,5,117,1,75,male,apprenticeship,catholic,no,no
bas_YCOLA,49.6,7500,66.1,152.3,0,9,7,426,28,0,0,112,9,33,female,apprenticeship,confessionless,no,no
bas_CATAJ,52.2,5400,58.2,158.7,1,7,3,574,0,6,5,94,2,51,female,obligatory_school,evangelical-reformed,no,yes
bas_BTBVV,37.1,7900,88.9,164,2,9,6,362,0,5,4,83,4,34,male,SEK_III,catholic,no,yes
bas_IWNXB,62.5,7100,91.1,170.4,3,6,7,489,18,0,3,105,1,40,male,SEK_II,evangelical-reformed,no,yes
bas_RWVFT,37.7,6400,52.1,176.5,2,5,6,563,36,2,7,110,1,85,male,SEK_III,other,no,yes
bas_TTXOD,69.2,7100,94.3,179.6,1,6,5,397,8,1,1,79,3,26,male,apprenticeship,confessionless,no,no
bas_CHNPZ,44.6,7400,85.9,170.6,1,7,8,540,51,0,5,93,1,70,male,apprenticeship,confessionless,no,no
bas_MXCEW,25.4,4400,60.5,167.4,1,9,4,498,19,0,6,102,1,62,female,SEK_III,catholic,no,no
bas_JREJJ,31.6,6300,72.7,158.5,1,9,6,483,53,0,6,89,1,71,male,SEK_III,catholic,no,no
bas_ZGFCM,46.8,6700,67.2,160.1,0,9,2,544,32,6,5,91,6,87,female,SEK_II,catholic,no,yes
bas_XTZPB,33.3,8e3,51.5,169,3,9,5,432,24,1,3,93,6,60,female,SEK_III,confessionless,no,no
bas_OZULJ,48.2,7700,68.8,151.2,0,5,9,557,11,0,4,80,9,59,female,SEK_III,catholic,no,yes
bas_FEHEK,25.3,7500,76.7,183.8,4,8,3,456,36,0,5,88,1,89,male,obligatory_school,catholic,no,yes
bas_IFGEO,48.5,6800,67.2,181.2,1,6,2,472,33,5,5,56,3,40,male,SEK_III,confessionless,no,no
bas_QFBRS,34.8,9900,93.7,177.3,0,6,5,271,49,0,5,108,0,64,male,SEK_III,catholic,no,yes
bas_ECYWT,32.3,6400,55.8,152,0,10,5,574,0,0,4,109,7,52,female,SEK_III,confessionless,no,yes
bas_SPUXQ,65,7400,82.2,174.5,1,9,5,429,8,2,5,78,5,89,female,apprenticeship,catholic,no,yes
bas_FXBQC,29.3,7600,88.4,187.5,3,9,5,480,43,3,2,94,3,59,male,SEK_III,confessionless,no,yes
bas_APEFE,66.1,7e3,67.2,170.1,2,9,4,537,37,0,3,77,1,55,female,SEK_III,muslim,no,no
bas_EEQVU,19.9,7300,63,155.8,2,9,2,476,39,3,4,105,2,48,female,SEK_III,other,no,yes
bas_OPSTU,66.1,6900,73.9,173.5,1,6,3,468,42,0,3,120,4,0,male,SEK_III,confessionless,no,no
bas_NMCTG,39,6700,78,177.8,3,9,1,314,35,0,0,63,2,60,male,apprenticeship,catholic,yes,yes
bas_KYDRV,66.1,7300,108.9,175.3,1,9,7,423,26,4,4,114,4,68,male,SEK_III,confessionless,no,no
bas_BBJSC,34.2,8300,77,184.5,1,8,3,413,42,0,1,112,4,66,male,SEK_III,confessionless,no,yes
bas_DCCNN,58.5,5400,61.8,154,3,8,5,427,0,1,4,111,3,56,female,apprenticeship,muslim,no,no
bas_ANZZG,32.4,6800,98.9,189.8,1,6,5,277,26,2,7,104,3,42,male,SEK_III,confessionless,no,no
bas_RVLRI,41.4,6900,65.3,165,2,7,3,476,18,0,5,91,3,43,female,apprenticeship,confessionless,no,yes
bas_DYYXM,19.2,5800,77.3,152.2,1,7,9,234,19,0,5,75,4,30,female,SEK_III,confessionless,no,no
bas_SLJMG,59,8400,68,180.1,1,9,2,498,9,0,1,65,5,47,female,apprenticeship,evangelical-reformed,no,yes
bas_YNKOM,56.8,8800,59.8,149.7,1,8,9,399,27,0,2,107,3,60,female,apprenticeship,other,no,yes
bas_WVDCP,66.1,6e3,108.5,169.1,1,9,5,460,28,4,4,91,3,51,male,SEK_III,other,no,yes
bas_NKGEQ,30.1,6e3,90,201.7,1,9,5,432,0,0,4,69,4,6,male,SEK_II,evangelical-reformed,no,no
bas_ELCLO,44.1,9600,67.3,154.3,1,9,4,453,26,0,4,77,2,8,female,apprenticeship,catholic,no,no
bas_WMJYE,76.1,6e3,68.2,172,4,8,3,529,32,0,1,80,4,64,male,obligatory_school,catholic,no,no
bas_KLWEQ,93.1,7100,67.6,176.6,2,6,6,484,41,8,4,62,3,39,male,apprenticeship,evangelical-reformed,no,yes
bas_BOFGS,24.1,7500,106.3,168.5,3,9,6,411,47,2,8,74,3,56,male,apprenticeship,confessionless,no,yes
bas_AOPWX,47.7,5600,56.9,171.9,0,6,6,352,36,0,6,102,4,40,female,obligatory_school,evangelical-reformed,no,no
bas_XKMEK,66.1,8600,76.7,162.7,1,7,5,347,0,0,5,59,4,36,male,SEK_III,muslim,no,yes
bas_OLXHD,66.1,5e3,95.5,195.4,1,10,7,527,47,4,2,95,5,50,male,SEK_III,catholic,no,no
bas_ABRLD,43.6,7700,61.5,163.4,2,7,3,419,0,0,10,98,3,74,female,SEK_II,catholic,no,yes
bas_BNYSN,66.5,9e3,56.2,163,1,6,9,406,20,0,4,91,3,56,female,SEK_III,catholic,no,no
bas_BAEYA,88.1,5400,58.3,154.9,2,7,6,526,22,4,4,79,5,80,female,apprenticeship,catholic,yes,yes
bas_LIGJD,66.1,6800,62.7,155.6,0,9,5,430,17,0,2,92,6,71,female,obligatory_school,evangelical-reformed,no,no
bas_XEUOG,77.4,7900,60,172.7,3,7,7,544,33,0,4,91,6,54,female,apprenticeship,catholic,no,yes
bas_VWERP,66.1,7500,77.3,180.4,1,7,4,435,51,0,7,75,3,94,male,apprenticeship,evangelical-reformed,no,yes
bas_DWCAS,51.4,7800,101.1,198.5,2,8,5,384,44,0,1,74,1,17,male,SEK_III,catholic,yes,no
bas_DOLYT,23.7,7500,55.6,144.7,2,8,2,404,0,0,0,87,2,87,female,apprenticeship,catholic,no,yes
bas_YYNMT,66.1,7400,91.7,195.1,1,6,3,528,47,0,4,93,4,98,male,SEK_III,catholic,no,no
bas_PAITN,66.1,5800,54.4,154.2,3,6,6,391,0,0,2,80,4,56,female,SEK_III,confessionless,no,yes
bas_UWSIG,46,8400,99.4,189.8,2,10,7,400,38,3,5,89,3,16,male,SEK_III,confessionless,no,no
bas_CFDSP,50.9,7300,95,174.5,1,9,7,438,33,3,4,110,6,29,male,SEK_II,confessionless,no,yes
bas_FVMAL,20,6900,48.7,169.2,3,9,6,457,0,0,7,105,5,23,female,apprenticeship,evangelical-reformed,no,yes
bas_CPRWC,52.9,7900,68.9,165.4,1,6,8,401,37,0,4,102,4,75,female,apprenticeship,catholic,no,yes
bas_SYJUG,35.6,6500,80.7,167.6,1,9,3,407,45,0,5,59,1,43,male,SEK_II,confessionless,no,yes
bas_KCTKO,41.3,5700,67,160.2,2,7,6,549,26,5,0,122,7,45,female,apprenticeship,evangelical-reformed,no,no
bas_ASZNC,35.6,8600,70.5,169,4,9,6,647,32,6,5,42,5,75,male,SEK_III,confessionless,no,yes
bas_UDPRB,64.1,5600,62,146.9,1,8,6,519,8,2,7,118,5,52,female,SEK_III,catholic,no,yes
bas_LHPMV,34.4,8e3,95.2,165.5,1,9,6,315,24,0,4,88,3,84,male,SEK_III,catholic,no,yes
bas_ZAIWD,40.9,6800,74.8,135.8,1,5,1,545,25,6,1,92,5,37,female,apprenticeship,catholic,no,no
bas_HILHA,22.7,9800,85.6,169.7,2,5,5,555,47,0,4,59,3,45,male,SEK_III,catholic,no,yes
bas_PPYWP,28.3,7400,97.3,191.5,1,6,4,361,33,4,5,72,2,48,male,apprenticeship,evangelical-reformed,no,yes
bas_LFYXI,46.3,8500,69.1,179.5,2,9,8,441,25,4,2,101,2,61,male,SEK_III,catholic,no,yes
bas_PTFKU,62.7,6700,66.3,154.5,1,7,3,367,27,0,6,81,4,80,female,SEK_III,confessionless,no,yes
bas_ZUQAQ,66.1,7100,83.7,177.8,2,8,5,327,13,2,2,108,2,71,male,SEK_III,confessionless,no,no
bas_PFQTV,75.2,6200,77.6,186.2,2,7,4,412,8,2,3,49,2,82,female,apprenticeship,evangelical-reformed,no,yes
bas_ELSRM,48.9,7600,92.2,177,4,9,4,382,0,0,1,91,1,60,male,apprenticeship,evangelical-reformed,no,yes
bas_JZFGT,43.6,7400,76.1,164.9,2,7,4,381,47,6,4,72,2,28,male,apprenticeship,muslim,no,yes
bas_ADFBJ,41.3,6600,105.6,183.7,2,7,5,343,0,8,0,99,3,88,male,apprenticeship,catholic,no,yes
bas_VXZKT,83.9,8800,87.7,182.9,1,5,9,541,50,0,2,100,2,62,male,SEK_III,confessionless,no,yes
bas_AMKQD,32.7,5900,58.3,159.1,2,9,3,491,42,0,0,87,4,73,male,SEK_III,evangelical-reformed,no,yes
bas_YZSKQ,74,7300,87,175.9,1,7,8,472,46,0,7,96,3,58,male,apprenticeship,evangelical-reformed,no,yes
bas_JQDHX,66.1,7e3,57.6,159.6,1,8,8,503,27,0,7,89,9,67,female,SEK_III,confessionless,no,yes
bas_UCXDA,81.8,7700,78.7,180.3,3,9,3,444,38,3,5,102,4,63,male,SEK_III,catholic,no,no
bas_MQKGT,50,4500,84.3,187.6,2,6,6,469,0,0,6,95,3,78,male,SEK_III,catholic,no,no
bas_MNNUE,24.9,5200,63.2,154.2,2,7,7,512,24,1,3,87,2,75,female,apprenticeship,evangelical-reformed,no,yes
bas_NWMAC,66.7,7600,75,163.4,1,9,7,450,27,0,6,108,7,75,female,apprenticeship,confessionless,no,yes
bas_NSXPD,35,7100,100.9,178.9,1,7,4,486,56,0,0,85,6,22,male,obligatory_school,evangelical-reformed,no,yes
bas_DCNFY,67,8300,71.3,175.5,1,7,5,362,14,0,3,123,2,53,female,apprenticeship,catholic,no,no
bas_UWMSP,66.1,9200,76.8,160.6,1,6,6,414,15,0,3,91,2,40,male,SEK_III,confessionless,no,yes
bas_OSXQO,51,6800,69.5,170.3,2,9,2,412,10,0,3,66,5,58,female,apprenticeship,evangelical-reformed,no,no
bas_TKABX,56.3,7100,54.6,188.3,2,9,7,346,29,0,3,94,6,85,female,obligatory_school,other,no,no
bas_JRVIU,90.1,3900,65,168.7,1,9,6,374,25,0,6,90,2,45,female,apprenticeship,evangelical-reformed,no,no
bas_LDZIH,28.5,8700,66.4,159.2,2,6,3,477,33,0,6,83,2,50,male,SEK_III,evangelical-reformed,no,yes
bas_LOECX,44.9,8700,62.4,177.6,4,9,4,409,20,1,3,100,4,74,female,apprenticeship,catholic,no,no
bas_RBXKG,49.6,6900,54.2,168.8,2,9,4,425,31,0,6,86,3,80,female,apprenticeship,catholic,no,no
bas_NFBOD,40,4900,71.2,187.2,1,5,6,345,38,2,7,109,4,48,male,SEK_III,evangelical-reformed,no,yes
bas_FBOKE,48.7,9500,87.5,179,1,6,6,235,50,2,3,85,3,74,male,SEK_III,catholic,no,yes
bas_EHYAB,38.7,6700,88.1,166.9,2,8,3,488,12,0,4,90,4,39,male,apprenticeship,catholic,no,yes
bas_SQAFS,45.9,8800,95.6,174.1,1,6,5,399,47,6,3,86,1,75,male,obligatory_school,evangelical-reformed,yes,no
bas_NJDRC,77.9,7500,59.2,196.6,0,6,2,505,24,0,3,110,6,74,male,SEK_III,evangelical-reformed,no,yes
bas_UIKHG,66.1,6200,68.9,156,2,6,5,458,0,0,1,85,3,57,female,SEK_III,catholic,no,yes
bas_VVFVA,38.2,7200,77.1,172.4,1,7,4,327,0,0,3,87,3,45,male,SEK_III,confessionless,no,yes
bas_OKKOQ,49.8,5e3,102.4,172.4,3,9,3,408,48,5,7,86,0,64,male,SEK_III,evangelical-reformed,no,yes
bas_WOBWP,52.7,5200,73.7,169.6,0,6,5,534,40,7,2,82,6,53,female,obligatory_school,catholic,no,no
bas_QCCVH,49,8500,74,160.5,2,6,5,425,9,5,1,109,5,65,female,apprenticeship,confessionless,no,yes
bas_SNZSF,34.5,5400,68.6,180.4,3,7,6,415,34,0,6,88,3,66,male,SEK_III,confessionless,no,no
bas_ZHRAJ,66.1,7200,102.6,179.5,1,9,4,256,82,2,6,105,4,58,male,SEK_III,confessionless,no,yes
bas_CXQXV,44.9,6e3,76.2,177.6,2,7,5,376,49,0,2,61,0,66,male,SEK_III,evangelical-reformed,no,yes
bas_ENWTR,53,8600,70.8,182,1,5,5,481,46,0,2,99,2,76,male,obligatory_school,confessionless,no,no
bas_DUUXV,42.4,8100,59.4,175.5,1,9,7,410,16,0,5,109,11,83,female,SEK_III,catholic,no,no
bas_CWHOE,19.6,7100,69.5,157.8,1,9,3,391,54,1,5,99,1,65,male,apprenticeship,other,no,yes
bas_UVUPY,33.7,8e3,80.6,180.2,1,9,3,467,45,0,5,79,1,34,male,apprenticeship,muslim,no,yes
bas_QYZUR,79,8300,77,166.1,1,8,4,344,45,0,6,106,3,106,male,apprenticeship,confessionless,no,yes
bas_NMDPU,85.5,3900,96.1,202.7,2,8,6,515,0,0,0,73,1,79,male,apprenticeship,evangelical-reformed,no,yes
bas_TOCIL,55.9,7300,80.1,176.2,3,9,8,388,39,3,6,78,4,51,male,SEK_III,confessionless,no,yes
bas_PIYSX,65.8,7500,71.5,161.6,2,6,4,405,25,0,3,86,2,64,female,SEK_III,confessionless,no,no
bas_EPYOE,47.3,4100,48.9,168.3,0,7,2,414,31,0,1,119,4,67,female,apprenticeship,catholic,no,yes
bas_IDIAN,49.5,7600,88.9,171.6,1,10,6,363,35,10,5,82,3,80,male,obligatory_school,evangelical-reformed,no,yes
bas_GBCID,66.1,7300,66.1,139.9,1,6,3,448,29,0,1,89,5,39,female,apprenticeship,evangelical-reformed,no,no
bas_YXSZI,50.1,7900,88.9,161.8,1,8,6,355,54,3,2,120,2,29,male,apprenticeship,evangelical-reformed,no,no
bas_ONQXJ,34.7,7500,56.1,183.8,2,10,4,402,26,0,3,77,3,41,male,SEK_III,confessionless,no,yes
bas_JTVWC,59.5,7300,54.7,166.3,3,10,4,475,8,4,6,100,6,79,female,apprenticeship,evangelical-reformed,no,yes
bas_NPAXA,33.9,8300,67.6,155.8,2,7,3,501,24,0,7,67,4,80,female,SEK_II,muslim,no,yes
bas_CDESP,62.3,6800,57.4,155,2,9,6,570,28,0,8,72,6,89,female,obligatory_school,evangelical-reformed,no,yes
bas_QGNDI,46.7,6100,56.3,161,2,7,3,358,0,0,2,99,2,103,female,obligatory_school,catholic,no,yes
bas_YYKBY,31.2,7100,58.1,154.4,2,8,6,343,34,0,1,103,5,75,female,SEK_III,confessionless,no,yes
bas_NVVZI,23.2,5600,86.7,168.8,3,6,6,360,52,0,3,87,1,53,male,apprenticeship,catholic,no,no
bas_LMCQJ,49.7,6900,61.1,151.8,0,8,3,306,26,0,5,118,7,56,female,apprenticeship,confessionless,no,no
bas_FRDUW,19,7300,58.2,170.7,2,5,4,505,0,1,8,111,3,75,female,SEK_III,confessionless,no,no
bas_QGBYH,87.7,7500,55.8,160.9,0,5,4,506,33,0,2,101,4,34,female,apprenticeship,evangelical-reformed,no,no
bas_MBLYV,66.1,8300,71.8,154.7,1,9,8,263,16,0,4,92,2,96,female,SEK_II,evangelical-reformed,no,no
bas_CUOPS,29.2,4800,70.8,189.6,2,9,6,280,20,1,7,60,4,37,female,obligatory_school,catholic,no,no
bas_MFMHV,41,6400,68.4,178.2,2,9,3,293,23,4,5,113,7,46,female,SEK_III,catholic,no,yes
bas_MDRKK,41.3,7400,75.6,156.4,3,5,6,298,0,0,0,96,6,64,female,SEK_III,catholic,no,yes
bas_QBZNR,28.3,8500,83.1,186.1,3,9,9,368,49,4,2,114,0,71,male,apprenticeship,confessionless,no,yes
bas_VOEBW,18.9,6600,85.7,179.5,2,7,4,394,50,5,4,58,3,99,male,SEK_II,catholic,no,yes
bas_HSAGU,69.6,9200,69.9,187.6,1,5,5,293,0,0,8,112,3,99,male,obligatory_school,evangelical-reformed,yes,no
bas_WJBWI,57.4,8500,104.1,166.2,1,8,5,383,46,6,5,101,4,55,male,SEK_III,evangelical-reformed,no,yes
bas_WSEUD,30.6,6100,58.5,174.8,1,5,4,436,0,0,5,105,4,70,female,SEK_III,catholic,no,no
bas_BLGPS,46.7,8800,54.7,169.7,1,7,6,599,23,0,8,81,4,29,female,obligatory_school,confessionless,no,yes
bas_GOSNR,28.2,7700,94.2,203.9,2,7,3,433,0,3,5,76,2,56,male,SEK_III,confessionless,yes,yes
bas_PDTSU,55.6,4600,78.8,180.4,1,6,4,351,0,0,4,100,2,5,male,SEK_III,evangelical-reformed,no,yes
bas_NAHKL,52.4,6400,61.3,136.9,2,7,5,385,25,0,3,104,1,39,female,obligatory_school,catholic,no,yes
bas_RXWVC,63.3,7200,61.6,173.9,1,6,4,296,0,0,7,69,3,45,female,SEK_III,evangelical-reformed,no,no
bas_ZISLV,55.6,8500,75.2,182.5,3,8,5,431,46,3,0,89,4,99,male,apprenticeship,evangelical-reformed,no,yes
bas_OSQSZ,66.1,5100,93.8,190.3,2,7,6,333,0,6,3,87,3,13,male,SEK_III,catholic,no,yes
bas_TZMGF,28.5,5800,94.5,169.4,2,5,9,522,13,3,3,77,3,59,male,obligatory_school,confessionless,no,yes
bas_DRNRB,34,8700,85.1,162.2,3,5,5,460,52,0,2,90,0,35,male,SEK_III,catholic,no,yes
